12700.0,-0.16774203231569235,0.03473327410901987,-0.019824264750806814,0.009810731339761706,-4.274618884328293e-05,0.00010771333346473308,-4.274618884328293e-05,0.010005138368164601,-3.8826273932489895e-05,0.00010771333346473308,-3.8826273932489895e-05,0.0041753577674843775
12800.0,-0.272022478582977,0.05776656981158354,-0.04863379723926659,0.009650137064010812,-5.3148264898521704e-05,0.00012342859493602213,-5.3148264898521704e-05,0.009845634340386844,-2.5193039696403842e-05,0.00012342859493602213,-2.5193039696403842e-05,0.004151925026345337
12900.0,-0.3448286617998669,0.0739533553335743,-0.08323442637851403,0.009315023120168908,3.990358267386021e-05,9.773857816355946e-05,3.990358267386021e-05,0.009734114478316668,-1.5022943974106379e-05,9.773857816355946e-05,-1.5022943974106379e-05,0.0041084257552479395
13000.0,-0.3497727126045115,0.08048727637385485,-0.1091811004999661,0.009000801783329694,0.00019259157040834907,0.0001527262873878806,0.00019259157040834907,0.009676173437635778,4.479930902045742e-05,0.0001527262873878806,4.479930902045742e-05,0.004100651688385602
13100.0,-0.31251254365782277,0.0805995230277334,-0.1279731247029427,0.00888566873442408,0.0001486217261084232,0.00020613276118974306,0.0001486217261084232,0.009416126910898166,0.00024436024143623645,0.00020613276118974306,0.00024436024143623645,0.004050797349035335
13200.0,-0.2539732814008919,0.07334800778912295,-0.1404539549013209,0.008906804157214105,0.0001658321232712113,0.00014424163627915627,0.0001658321232712113,0.009350956707162753,0.0005581336352905209,0.00014424163627915627,0.0005581336352905209,0.004077337505033017
13300.0,-0.17161343717977517,0.060179458078492315,-0.14838961349056787,0.008818119724422264,0.00017621800391752338,0.00028422809283424553,0.00017621800391752338,0.009232192417052414,0.0010113050946598903,0.00028422809283424553,0.0010113050946598903,0.004130997819609762
13400.0,-0.10856715263597982,0.05032528525561038,-0.14467949124392443,0.00875306320341491,0.00023322739240472443,0.00034828886671744264,0.00023322739240472443,0.009086290180390528,0.0012025305590348233,0.00034828886671744264,0.0012025305590348233,0.004158201695255176
13500.0,-0.06031617396986122,0.04276301376958036,-0.12961885033232606,0.008406659977872863,0.0001909665367204492,0.00032574168761164535,0.0001909665367204492,0.009145995634845038,0.0014506876932370574,0.00032574168761164535,0.0014506876932370574,0.004205541882538951
13600.0,-0.00807855343976703,0.037154758584747184,-0.10996574434705353,0.008164583332785883,0.00023923825049349068,0.00029697357568022096,0.00023923825049349068,0.009012609431957825,0.0015892156174955759,0.00029697357568022096,0.0015892156174955759,0.004178594299976855
13700.0,0.09990468171746644,0.026383249260285124,-0.08906798986564564,0.008072143701190464,0.00029096776289661485,0.0003900455992506649,0.00029096776289661485,0.009227891298622176,0.001995639588701503,0.0003900455992506649,0.001995639588701503,0.004125807262875098
13800.0,0.10635370653919987,0.027302776984817905,-0.06709997876743574,0.007825305318884963,0.0003479733788779951,0.00051992578978743,0.0003479733788779951,0.009122475787855447,0.001971631763447279,0.00051992578978743,0.001971631763447279,0.004071884857914445
13900.0,0.14253623888156697,0.026144022572353993,-0.05250170493212469,0.0077218918743707805,0.00038302240920615204,0.0005193024886971522,0.00038302240920615204,0.009117143638057006,0.002001748538106322,0.0005193024886971522,0.002001748538106322,0.004045769966403873
14000.0,0.16806173427753177,0.02514211192854487,-0.03394850466702676,0.007655494869615703,0.00036648173925438556,0.0006033140217100933,0.00036648173925438556,0.008716075056073618,0.001960458527797887,0.0006033140217100933,0.001960458527797887,0.004008663734929315
14100.0,0.21232843517321875,0.023894178540651505,-0.026889933993146438,0.007525449687739902,0.0004019310517465538,0.0005878845762573899,0.0004019310517465538,0.008443707417229452,0.001970054201607778,0.0005878845762573899,0.001970054201607778,0.003977845633015417
14200.0,0.2702975655028522,0.02287665038896442,-0.02878309814222227,0.007437927192393701,0.0005445302098298273,0.0006164997087115408,0.0005445302098298273,0.008201882663701286,0.0018246371662176077,0.0006164997087115408,0.0018246371662176077,0.0038982158336122582
14300.0,0.31946486902123916,0.02108237025420425,-0.025285102222684434,0.007207693350269947,0.000726696232139385,0.0006186718588901172,0.000726696232139385,0.00803931922171461,0.0017443419630933257,0.0006186718588901172,0.0017443419630933257,0.0038035864289483277
14400.0,0.37981861994898797,0.019366647518432138,-0.03079240257968367,0.007039800954576756,0.0007399069451691798,0.0006329407668873268,0.0007399069451691798,0.00791328574498456,0.0016670139341247434,0.0006329407668873268,0.0016670139341247434,0.003734786139629937
